time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-26 00:00:00+00:00,19,10,63,20
2025-12-27 00:00:00+00:00,9,6,8,7
2025-12-28 00:00:00+00:00,17,10,31,13
2025-12-29 00:00:00+00:00,24,12,102,15
2025-12-30 00:00:00+00:00,17,9,40,18
2025-12-31 00:00:00+00:00,15,12,14,13
2026-01-01 00:00:00+00:00,8,8,27,13
2026-01-02 00:00:00+00:00,12,8,35,14
2026-01-03 00:00:00+00:00,17,8,21,16
2026-01-04 00:00:00+00:00,19,11,17,14
2026-01-05 00:00:00+00:00,19,10,35,22
2026-01-06 00:00:00+00:00,18,10,38,16
2026-01-07 00:00:00+00:00,7,7,18,13
2026-01-08 00:00:00+00:00,18,14,42,17
