time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-15 00:00:00+00:00,2.0,2.0,117,40
2024-10-16 00:00:00+00:00,3.0,3.0,91,34
2024-10-17 00:00:00+00:00,3.0,2.0,142,36
2024-10-18 00:00:00+00:00,,,102,31
2024-10-19 00:00:00+00:00,4.0,3.0,117,19
2024-10-20 00:00:00+00:00,2.0,2.0,86,26
2024-10-21 00:00:00+00:00,2.0,2.0,108,33
2024-10-22 00:00:00+00:00,6.0,5.0,133,27
2024-10-23 00:00:00+00:00,,,100,26
2024-10-24 00:00:00+00:00,5.0,3.0,126,30
2024-10-25 00:00:00+00:00,3.0,2.0,91,23
2024-10-26 00:00:00+00:00,6.0,3.0,71,24
2024-10-27 00:00:00+00:00,3.0,3.0,126,19
2024-10-28 00:00:00+00:00,2.0,2.0,67,29
