time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-09 00:00:00+00:00,23,11,18,9
2026-07-10 00:00:00+00:00,26,11,29,16
2026-07-11 00:00:00+00:00,12,7,46,10
2026-07-12 00:00:00+00:00,12,6,21,12
2026-07-13 00:00:00+00:00,14,8,26,14
2026-07-14 00:00:00+00:00,21,11,17,9
2026-07-15 00:00:00+00:00,23,13,3,3
2026-07-16 00:00:00+00:00,15,8,18,8
2026-07-17 00:00:00+00:00,23,11,22,9
2026-07-18 00:00:00+00:00,23,9,9,7
2026-07-19 00:00:00+00:00,18,9,8,7
2026-07-20 00:00:00+00:00,26,12,42,10
2026-07-21 00:00:00+00:00,15,8,14,8
2026-07-22 00:00:00+00:00,20,13,21,8
