referrer,views_total,views_unique
unity.com,164,42
github.com,130,46
Google,94,37
discussions.unity.com,13,1
Bing,8,6
chatgpt.com,5,3
linkedin.com,5,1
perplexity.ai,2,1
docs.unity3d.com,1,1
link.zhihu.com,1,1
