time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-07 00:00:00+00:00,4,4,227,30
2024-04-08 00:00:00+00:00,4,4,319,40
2024-04-09 00:00:00+00:00,4,4,128,34
2024-04-10 00:00:00+00:00,7,7,55,28
2024-04-11 00:00:00+00:00,7,6,447,36
2024-04-12 00:00:00+00:00,7,6,432,33
2024-04-13 00:00:00+00:00,1,1,121,15
2024-04-14 00:00:00+00:00,4,4,167,29
2024-04-15 00:00:00+00:00,5,4,68,33
2024-04-16 00:00:00+00:00,4,2,297,43
2024-04-17 00:00:00+00:00,3,3,162,31
2024-04-18 00:00:00+00:00,6,3,228,40
2024-04-19 00:00:00+00:00,1,1,180,27
2024-04-20 00:00:00+00:00,2,2,128,24
