time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-20 00:00:00+00:00,1,1,65,22
2025-01-21 00:00:00+00:00,4,2,507,26
2025-01-22 00:00:00+00:00,2,2,214,45
2025-01-23 00:00:00+00:00,1,1,124,37
2025-01-24 00:00:00+00:00,2,2,117,32
2025-01-25 00:00:00+00:00,1,1,44,20
2025-01-26 00:00:00+00:00,1,1,30,17
2025-01-27 00:00:00+00:00,1,1,46,20
2025-01-28 00:00:00+00:00,1,1,178,24
2025-01-29 00:00:00+00:00,5,2,131,22
2025-01-30 00:00:00+00:00,12,9,28,20
2025-01-31 00:00:00+00:00,12,10,118,18
2025-02-01 00:00:00+00:00,7,4,111,15
2025-02-02 00:00:00+00:00,3,3,35,13
