time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-02 00:00:00+00:00,6,5,265,30
2023-10-03 00:00:00+00:00,11,8,147,45
2023-10-04 00:00:00+00:00,7,7,266,27
2023-10-05 00:00:00+00:00,6,5,243,31
2023-10-06 00:00:00+00:00,6,6,181,32
2023-10-07 00:00:00+00:00,5,5,116,31
2023-10-08 00:00:00+00:00,7,7,203,40
2023-10-09 00:00:00+00:00,7,6,102,41
2023-10-10 00:00:00+00:00,10,7,494,40
2023-10-11 00:00:00+00:00,5,5,210,41
2023-10-12 00:00:00+00:00,6,6,293,44
2023-10-13 00:00:00+00:00,11,10,157,48
2023-10-14 00:00:00+00:00,5,5,148,32
2023-10-15 00:00:00+00:00,3,3,110,30
