time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-02 00:00:00+00:00,7,7,177,43
2024-02-03 00:00:00+00:00,6,5,152,26
2024-02-04 00:00:00+00:00,6,6,203,33
2024-02-05 00:00:00+00:00,9,8,282,38
2024-02-06 00:00:00+00:00,3,3,94,34
2024-02-07 00:00:00+00:00,4,4,367,37
2024-02-08 00:00:00+00:00,8,4,183,26
2024-02-09 00:00:00+00:00,5,5,158,29
2024-02-10 00:00:00+00:00,6,6,108,21
2024-02-11 00:00:00+00:00,3,3,164,17
2024-02-12 00:00:00+00:00,6,5,88,29
2024-02-13 00:00:00+00:00,1,1,281,25
2024-02-14 00:00:00+00:00,7,5,344,33
2024-02-15 00:00:00+00:00,3,3,221,40
