referrer,views_total,views_unique
github.com,193,45
unity.com,115,40
Google,104,23
ya.ru,29,1
discussions.unity.com,10,2
link.zhihu.com,6,1
youtube.com,4,1
chatgpt.com,3,3
yandex.ru,2,2
Bing,2,2
