time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-16 00:00:00+00:00,18,12,116,29
2025-06-17 00:00:00+00:00,18,10,61,29
2025-06-18 00:00:00+00:00,15,9,85,26
2025-06-19 00:00:00+00:00,13,5,81,20
2025-06-20 00:00:00+00:00,16,8,71,33
2025-06-21 00:00:00+00:00,28,6,28,21
2025-06-22 00:00:00+00:00,13,7,93,12
2025-06-23 00:00:00+00:00,15,9,32,23
2025-06-24 00:00:00+00:00,14,7,51,20
2025-06-25 00:00:00+00:00,12,6,120,20
2025-06-26 00:00:00+00:00,17,10,107,25
2025-06-27 00:00:00+00:00,14,8,36,20
2025-06-28 00:00:00+00:00,15,9,36,18
2025-06-29 00:00:00+00:00,4,4,83,17
