referrer,views_total,views_unique
github.com,189,49
Google,110,33
unity.com,82,30
ya.ru,29,1
DuckDuckGo,13,3
youtube.com,13,2
discussions.unity.com,12,3
chatgpt.com,10,5
project-repository.ds.unity3d.com,6,1
yandex.ru,3,2
