referrer,views_total,views_unique
github.com,173,65
unity.com,72,27
Google,60,28
chatgpt.com,6,3
linkedin.com,5,1
claude.ai,4,1
youtube.com,4,1
Bing,2,2
discussions.unity.com,2,2
project-repository.ds.unity3d.com,2,2
