time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-18 00:00:00+00:00,4,4,102,28
2025-03-19 00:00:00+00:00,16,11,193,31
2025-03-20 00:00:00+00:00,18,14,41,24
2025-03-21 00:00:00+00:00,7,7,149,30
2025-03-22 00:00:00+00:00,10,6,67,22
2025-03-23 00:00:00+00:00,12,8,58,21
2025-03-24 00:00:00+00:00,9,9,92,18
2025-03-25 00:00:00+00:00,6,6,98,25
2025-03-26 00:00:00+00:00,5,5,83,30
2025-03-27 00:00:00+00:00,8,7,74,32
2025-03-28 00:00:00+00:00,10,7,44,15
2025-03-29 00:00:00+00:00,21,19,45,17
2025-03-30 00:00:00+00:00,6,6,111,25
2025-03-31 00:00:00+00:00,1,1,149,29
