time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-20 00:00:00+00:00,37,12,14,8
2026-06-21 00:00:00+00:00,45,14,7,6
2026-06-22 00:00:00+00:00,42,15,29,11
2026-06-23 00:00:00+00:00,42,13,11,11
2026-06-24 00:00:00+00:00,37,17,10,8
2026-06-25 00:00:00+00:00,35,13,37,18
2026-06-26 00:00:00+00:00,21,11,7,7
2026-06-27 00:00:00+00:00,11,5,7,7
2026-06-28 00:00:00+00:00,21,8,30,8
2026-06-29 00:00:00+00:00,19,9,36,10
2026-06-30 00:00:00+00:00,21,10,99,10
2026-07-01 00:00:00+00:00,19,8,8,4
2026-07-02 00:00:00+00:00,26,15,27,11
2026-07-03 00:00:00+00:00,18,9,59,8
