referrer,views_total,views_unique
github.com,348,110
Google,235,63
unity.com,207,49
Bing,14,5
docs.unity3d.com,4,4
youtube.com,4,4
yandex.ru,4,2
search.brave.com,3,3
chatgpt.com,3,2
discussions.unity.com,3,2
