time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-11 00:00:00+00:00,6,6,56,20
2025-05-12 00:00:00+00:00,7,7,74,35
2025-05-13 00:00:00+00:00,10,6,92,22
2025-05-14 00:00:00+00:00,8,8,65,22
2025-05-15 00:00:00+00:00,5,5,57,28
2025-05-16 00:00:00+00:00,9,6,119,23
2025-05-17 00:00:00+00:00,11,7,51,22
2025-05-18 00:00:00+00:00,11,8,63,25
2025-05-19 00:00:00+00:00,9,7,63,28
2025-05-20 00:00:00+00:00,10,7,78,26
2025-05-21 00:00:00+00:00,7,7,73,36
2025-05-22 00:00:00+00:00,11,5,62,20
2025-05-23 00:00:00+00:00,20,10,48,23
2025-05-24 00:00:00+00:00,2,2,25,13
