time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-05 00:00:00+00:00,2.0,2.0,84,23
2024-10-06 00:00:00+00:00,2.0,2.0,224,25
2024-10-07 00:00:00+00:00,6.0,4.0,70,32
2024-10-08 00:00:00+00:00,2.0,2.0,180,42
2024-10-09 00:00:00+00:00,4.0,2.0,179,33
2024-10-10 00:00:00+00:00,7.0,4.0,110,43
2024-10-11 00:00:00+00:00,2.0,1.0,240,24
2024-10-12 00:00:00+00:00,1.0,1.0,137,22
2024-10-13 00:00:00+00:00,,,105,21
2024-10-14 00:00:00+00:00,,,80,33
2024-10-15 00:00:00+00:00,2.0,2.0,117,40
2024-10-16 00:00:00+00:00,3.0,3.0,91,34
2024-10-17 00:00:00+00:00,3.0,2.0,142,36
2024-10-18 00:00:00+00:00,,,99,29
