referrer,views_total,views_unique
github.com,170,64
unity.com,159,38
Google,158,43
discussions.unity.com,10,2
Bing,10,2
link.zhihu.com,6,1
youtube.com,4,1
chatgpt.com,3,3
search.brave.com,3,2
cdn.bfldr.com,2,1
