time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-05 00:00:00+00:00,26,20,46,17
2025-11-06 00:00:00+00:00,16,8,102,19
2025-11-07 00:00:00+00:00,10,5,109,22
2025-11-08 00:00:00+00:00,8,8,40,8
2025-11-09 00:00:00+00:00,12,7,31,12
2025-11-10 00:00:00+00:00,13,12,41,16
2025-11-11 00:00:00+00:00,12,7,41,24
2025-11-12 00:00:00+00:00,11,10,37,13
2025-11-13 00:00:00+00:00,14,13,51,18
2025-11-14 00:00:00+00:00,23,16,109,17
2025-11-15 00:00:00+00:00,14,11,172,18
2025-11-16 00:00:00+00:00,10,10,24,14
2025-11-17 00:00:00+00:00,10,10,69,19
2025-11-18 00:00:00+00:00,7,7,45,17
