referrer,views_total,views_unique
github.com,245,88
Google,219,42
unity.com,149,48
t.co,62,4
discussions.unity.com,53,8
youtube.com,29,1
docs.unity3d.com,22,6
Bing,13,4
Baidu,4,3
yandex.ru,4,1
