time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-07 00:00:00+00:00,29,21,230,53
2023-08-08 00:00:00+00:00,14,13,291,62
2023-08-09 00:00:00+00:00,11,10,205,50
2023-08-10 00:00:00+00:00,12,10,154,53
2023-08-11 00:00:00+00:00,9,9,329,56
2023-08-12 00:00:00+00:00,7,7,137,33
2023-08-13 00:00:00+00:00,12,12,549,56
2023-08-14 00:00:00+00:00,17,12,304,53
2023-08-15 00:00:00+00:00,12,11,166,43
2023-08-16 00:00:00+00:00,12,12,451,58
2023-08-17 00:00:00+00:00,7,6,234,49
2023-08-18 00:00:00+00:00,11,10,318,62
2023-08-19 00:00:00+00:00,8,7,208,25
2023-08-20 00:00:00+00:00,4,4,175,31
