time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-30 00:00:00+00:00,3,3,213,20
2024-03-31 00:00:00+00:00,4,4,71,27
2024-04-01 00:00:00+00:00,4,4,447,40
2024-04-02 00:00:00+00:00,3,3,221,38
2024-04-03 00:00:00+00:00,10,9,150,36
2024-04-04 00:00:00+00:00,1,1,64,29
2024-04-05 00:00:00+00:00,8,8,199,27
2024-04-06 00:00:00+00:00,7,6,65,24
2024-04-07 00:00:00+00:00,4,4,227,30
2024-04-08 00:00:00+00:00,4,4,319,40
2024-04-09 00:00:00+00:00,4,4,128,34
2024-04-10 00:00:00+00:00,7,7,55,28
2024-04-11 00:00:00+00:00,7,6,447,36
2024-04-12 00:00:00+00:00,4,4,432,33
