referrer,views_total,views_unique
github.com,194,49
unity.com,115,40
Google,112,26
ya.ru,29,1
discussions.unity.com,20,3
link.zhihu.com,6,1
chatgpt.com,4,4
yandex.ru,4,3
youtube.com,4,1
Bing,2,2
