referrer,views_total,views_unique
github.com,548,115
unity.com,282,57
Google,252,57
DuckDuckGo,64,2
forum.unity.com,42,7
poe.com,15,1
search.brave.com,12,2
learn.unity.com,12,1
Bing,9,8
yandex.ru,4,2
