time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-15 00:00:00+00:00,23,13,3,3
2026-07-16 00:00:00+00:00,15,8,18,8
2026-07-17 00:00:00+00:00,23,11,22,9
2026-07-18 00:00:00+00:00,23,9,9,7
2026-07-19 00:00:00+00:00,18,9,8,7
2026-07-20 00:00:00+00:00,26,12,42,10
2026-07-21 00:00:00+00:00,15,8,14,8
2026-07-22 00:00:00+00:00,20,13,21,8
2026-07-23 00:00:00+00:00,11,7,9,9
2026-07-24 00:00:00+00:00,17,8,11,11
2026-07-25 00:00:00+00:00,17,9,7,4
2026-07-26 00:00:00+00:00,11,11,16,10
2026-07-27 00:00:00+00:00,22,12,27,9
2026-07-28 00:00:00+00:00,19,11,13,9
