time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-09 00:00:00+00:00,9,7,344,25
2024-03-10 00:00:00+00:00,3,3,156,34
2024-03-11 00:00:00+00:00,9,5,204,35
2024-03-12 00:00:00+00:00,8,7,353,33
2024-03-13 00:00:00+00:00,5,5,197,36
2024-03-14 00:00:00+00:00,9,9,253,46
2024-03-15 00:00:00+00:00,6,6,208,60
2024-03-16 00:00:00+00:00,4,4,276,30
2024-03-17 00:00:00+00:00,6,6,222,29
2024-03-18 00:00:00+00:00,7,6,400,45
2024-03-19 00:00:00+00:00,6,5,188,40
2024-03-20 00:00:00+00:00,8,7,147,27
2024-03-21 00:00:00+00:00,6,6,119,33
2024-03-22 00:00:00+00:00,2,2,133,30
