time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-21 00:00:00+00:00,4.0,3.0,227,32
2024-06-22 00:00:00+00:00,4.0,3.0,28,20
2024-06-23 00:00:00+00:00,4.0,3.0,39,17
2024-06-24 00:00:00+00:00,4.0,1.0,226,37
2024-06-25 00:00:00+00:00,4.0,2.0,261,34
2024-06-26 00:00:00+00:00,3.0,2.0,121,39
2024-06-27 00:00:00+00:00,1.0,1.0,188,34
2024-06-28 00:00:00+00:00,,,256,24
2024-06-29 00:00:00+00:00,2.0,2.0,26,11
2024-06-30 00:00:00+00:00,1.0,1.0,71,14
2024-07-01 00:00:00+00:00,3.0,2.0,127,34
2024-07-02 00:00:00+00:00,7.0,2.0,101,26
2024-07-03 00:00:00+00:00,,,77,23
2024-07-04 00:00:00+00:00,,,108,22
