referrer,views_total,views_unique
Google,220,53
github.com,188,102
unity.com,134,38
Bing,24,3
chatgpt.com,17,6
pallab.fanbox.cc,16,2
qiita.com,11,1
discussions.unity.com,9,7
cn.bing.com,2,2
youtube.com,2,2
