time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-26 00:00:00+00:00,1.0,1.0,95,34
2024-08-27 00:00:00+00:00,3.0,2.0,172,37
2024-08-28 00:00:00+00:00,,,162,27
2024-08-29 00:00:00+00:00,,,221,34
2024-08-30 00:00:00+00:00,,,106,24
2024-08-31 00:00:00+00:00,2.0,2.0,111,11
2024-09-01 00:00:00+00:00,1.0,1.0,122,26
2024-09-02 00:00:00+00:00,3.0,2.0,224,32
2024-09-03 00:00:00+00:00,3.0,2.0,185,29
2024-09-04 00:00:00+00:00,2.0,2.0,148,30
2024-09-05 00:00:00+00:00,3.0,2.0,245,30
2024-09-06 00:00:00+00:00,,,67,23
2024-09-07 00:00:00+00:00,5.0,3.0,53,19
2024-09-08 00:00:00+00:00,,,42,22
