time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-09 00:00:00+00:00,34,16,59,16
2026-06-10 00:00:00+00:00,16,11,10,9
2026-06-11 00:00:00+00:00,25,12,21,13
2026-06-12 00:00:00+00:00,29,15,18,15
2026-06-13 00:00:00+00:00,16,6,9,8
2026-06-14 00:00:00+00:00,33,14,73,16
2026-06-15 00:00:00+00:00,31,16,10,9
2026-06-16 00:00:00+00:00,32,12,7,7
2026-06-17 00:00:00+00:00,26,11,18,11
2026-06-18 00:00:00+00:00,18,7,13,8
2026-06-19 00:00:00+00:00,45,14,47,8
2026-06-20 00:00:00+00:00,37,12,14,8
2026-06-21 00:00:00+00:00,45,14,7,6
2026-06-22 00:00:00+00:00,42,15,29,11
