time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-19 00:00:00+00:00,20,10,57,22
2026-01-20 00:00:00+00:00,11,10,87,19
2026-01-21 00:00:00+00:00,29,14,48,15
2026-01-22 00:00:00+00:00,7,7,51,15
2026-01-23 00:00:00+00:00,8,7,41,11
2026-01-24 00:00:00+00:00,20,11,13,8
2026-01-25 00:00:00+00:00,9,9,60,23
2026-01-26 00:00:00+00:00,16,9,59,18
2026-01-27 00:00:00+00:00,9,9,52,21
2026-01-28 00:00:00+00:00,9,9,50,23
2026-01-29 00:00:00+00:00,12,8,30,11
2026-01-30 00:00:00+00:00,20,12,323,22
2026-01-31 00:00:00+00:00,18,10,37,17
2026-02-01 00:00:00+00:00,20,12,22,13
