time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-19 00:00:00+00:00,1,1,180,27
2024-04-20 00:00:00+00:00,7,4,128,24
2024-04-21 00:00:00+00:00,6,3,144,28
2024-04-22 00:00:00+00:00,4,3,147,34
2024-04-23 00:00:00+00:00,4,4,102,38
2024-04-24 00:00:00+00:00,6,5,146,37
2024-04-25 00:00:00+00:00,2,2,190,31
2024-04-26 00:00:00+00:00,10,5,205,29
2024-04-27 00:00:00+00:00,8,8,81,22
2024-04-28 00:00:00+00:00,6,6,110,29
2024-04-29 00:00:00+00:00,5,5,360,30
2024-04-30 00:00:00+00:00,8,5,279,32
2024-05-01 00:00:00+00:00,14,9,148,26
2024-05-02 00:00:00+00:00,5,5,198,34
