time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-14 00:00:00+00:00,10,6,34,11
2026-03-15 00:00:00+00:00,16,12,26,16
2026-03-16 00:00:00+00:00,14,10,40,19
2026-03-17 00:00:00+00:00,10,6,9,9
2026-03-18 00:00:00+00:00,18,9,91,17
2026-03-19 00:00:00+00:00,9,8,35,19
2026-03-20 00:00:00+00:00,11,6,28,21
2026-03-21 00:00:00+00:00,8,8,24,10
2026-03-22 00:00:00+00:00,12,8,49,14
2026-03-23 00:00:00+00:00,19,9,91,21
2026-03-24 00:00:00+00:00,23,13,68,20
2026-03-25 00:00:00+00:00,11,7,51,17
2026-03-26 00:00:00+00:00,7,7,24,16
2026-03-27 00:00:00+00:00,11,8,14,6
