referrer,views_total,views_unique
github.com,209,99
unity.com,179,36
Google,160,40
Bing,43,3
chatgpt.com,16,7
pallab.fanbox.cc,16,2
qiita.com,11,1
discussions.unity.com,7,5
cn.bing.com,2,2
youtube.com,2,2
