referrer,views_total,views_unique
github.com,130,69
Google,63,23
unity.com,59,24
chatgpt.com,10,2
search.brave.com,9,3
youtube.com,6,2
yandex.ru,5,3
claude.ai,4,3
Bing,3,3
ecosia.org,1,1
