time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-12 00:00:00+00:00,8,8,171,32
2023-03-13 00:00:00+00:00,18,14,161,47
2023-03-14 00:00:00+00:00,18,16,249,50
2023-03-15 00:00:00+00:00,10,9,273,45
2023-03-16 00:00:00+00:00,11,8,215,51
2023-03-17 00:00:00+00:00,17,13,92,43
2023-03-18 00:00:00+00:00,6,6,114,30
2023-03-19 00:00:00+00:00,6,6,136,37
2023-03-20 00:00:00+00:00,10,8,291,58
2023-03-21 00:00:00+00:00,7,7,238,44
2023-03-22 00:00:00+00:00,11,10,227,49
2023-03-23 00:00:00+00:00,6,4,104,38
2023-03-24 00:00:00+00:00,14,13,110,41
2023-03-25 00:00:00+00:00,13,8,58,26
