time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-21 00:00:00+00:00,15,8,14,8
2026-07-22 00:00:00+00:00,20,13,21,8
2026-07-23 00:00:00+00:00,11,7,9,9
2026-07-24 00:00:00+00:00,17,8,11,11
2026-07-25 00:00:00+00:00,17,9,7,4
2026-07-26 00:00:00+00:00,11,11,16,10
2026-07-27 00:00:00+00:00,22,12,27,9
2026-07-28 00:00:00+00:00,19,11,13,9
2026-07-29 00:00:00+00:00,32,14,34,7
2026-07-30 00:00:00+00:00,13,6,7,6
2026-07-31 00:00:00+00:00,3,3,18,8
2026-08-01 00:00:00+00:00,16,6,10,5
2026-08-02 00:00:00+00:00,19,4,17,11
2026-08-03 00:00:00+00:00,24,12,22,13
