time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-18 00:00:00+00:00,14,7,16,14
2026-05-19 00:00:00+00:00,34,11,13,10
2026-05-20 00:00:00+00:00,27,11,9,7
2026-05-21 00:00:00+00:00,17,8,13,6
2026-05-22 00:00:00+00:00,23,12,26,14
2026-05-23 00:00:00+00:00,21,9,14,8
2026-05-24 00:00:00+00:00,25,12,14,11
2026-05-25 00:00:00+00:00,26,11,19,11
2026-05-26 00:00:00+00:00,29,13,27,15
2026-05-27 00:00:00+00:00,25,13,16,14
2026-05-28 00:00:00+00:00,27,11,19,14
2026-05-29 00:00:00+00:00,15,9,11,6
2026-05-30 00:00:00+00:00,17,6,43,15
2026-05-31 00:00:00+00:00,22,11,9,8
