referrer,views_total,views_unique
github.com,254,92
Google,225,42
unity.com,196,62
Bing,33,5
DuckDuckGo,22,1
youtube.com,12,3
yandex.ru,12,2
docs.unity.com,10,1
chatgpt.com,9,2
discussions.unity.com,7,2
