time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-14 00:00:00+00:00,15,9,314,46
2023-09-15 00:00:00+00:00,11,10,366,43
2023-09-16 00:00:00+00:00,5,5,231,32
2023-09-17 00:00:00+00:00,7,6,252,21
2023-09-18 00:00:00+00:00,17,8,357,55
2023-09-19 00:00:00+00:00,9,7,86,39
2023-09-20 00:00:00+00:00,9,5,189,37
2023-09-21 00:00:00+00:00,10,7,175,38
2023-09-22 00:00:00+00:00,7,4,224,38
2023-09-23 00:00:00+00:00,12,8,279,29
2023-09-24 00:00:00+00:00,13,8,153,24
2023-09-25 00:00:00+00:00,10,8,236,41
2023-09-26 00:00:00+00:00,7,5,296,39
2023-09-27 00:00:00+00:00,9,7,75,27
