referrer,views_total,views_unique
github.com,334,105
unity.com,239,65
Google,201,58
yandex.ru,35,2
docs.unity3d.com,30,6
chatgpt.com,13,4
Bing,12,6
discussions.unity.com,7,1
cn.bing.com,4,4
yandex.kz,1,1
