time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-28 00:00:00+00:00,4,4,53,33
2024-02-29 00:00:00+00:00,7,7,389,50
2024-03-01 00:00:00+00:00,2,2,315,33
2024-03-02 00:00:00+00:00,4,4,147,32
2024-03-03 00:00:00+00:00,2,2,172,27
2024-03-04 00:00:00+00:00,8,7,333,49
2024-03-05 00:00:00+00:00,6,6,176,47
2024-03-06 00:00:00+00:00,3,3,226,42
2024-03-07 00:00:00+00:00,7,7,394,53
2024-03-08 00:00:00+00:00,6,6,146,37
2024-03-09 00:00:00+00:00,9,7,344,25
2024-03-10 00:00:00+00:00,3,3,156,34
2024-03-11 00:00:00+00:00,9,5,204,35
2024-03-12 00:00:00+00:00,7,6,353,33
