time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-21 00:00:00+00:00,10,6,15,9
2026-08-22 00:00:00+00:00,13,7,27,14
2026-08-23 00:00:00+00:00,12,7,61,10
2026-08-24 00:00:00+00:00,8,6,11,9
2026-08-25 00:00:00+00:00,18,13,23,17
2026-08-26 00:00:00+00:00,23,10,13,13
2026-08-27 00:00:00+00:00,42,14,27,14
2026-08-28 00:00:00+00:00,12,11,16,14
2026-08-29 00:00:00+00:00,12,9,40,21
2026-08-30 00:00:00+00:00,16,8,16,7
2026-08-31 00:00:00+00:00,16,15,57,13
2026-09-01 00:00:00+00:00,6,5,65,15
2026-09-02 00:00:00+00:00,41,7,15,9
2026-09-03 00:00:00+00:00,9,8,34,15
