time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-19 00:00:00+00:00,8,7,13,9
2025-04-20 00:00:00+00:00,11,8,51,17
2025-04-21 00:00:00+00:00,12,10,139,23
2025-04-22 00:00:00+00:00,7,6,48,24
2025-04-23 00:00:00+00:00,7,6,45,22
2025-04-24 00:00:00+00:00,9,6,48,23
2025-04-25 00:00:00+00:00,7,7,69,23
2025-04-26 00:00:00+00:00,8,7,89,20
2025-04-27 00:00:00+00:00,11,8,110,21
2025-04-28 00:00:00+00:00,15,11,87,24
2025-04-29 00:00:00+00:00,7,7,65,29
2025-04-30 00:00:00+00:00,12,8,153,26
2025-05-01 00:00:00+00:00,9,6,56,16
2025-05-02 00:00:00+00:00,9,9,118,27
