time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-26 00:00:00+00:00,5,5,231,38
2024-01-27 00:00:00+00:00,4,4,289,28
2024-01-28 00:00:00+00:00,5,5,157,25
2024-01-29 00:00:00+00:00,5,4,329,36
2024-01-30 00:00:00+00:00,2,2,242,40
2024-01-31 00:00:00+00:00,3,3,204,34
2024-02-01 00:00:00+00:00,4,4,473,35
2024-02-02 00:00:00+00:00,7,7,177,43
2024-02-03 00:00:00+00:00,6,5,152,26
2024-02-04 00:00:00+00:00,6,6,203,33
2024-02-05 00:00:00+00:00,9,8,282,38
2024-02-06 00:00:00+00:00,3,3,94,34
2024-02-07 00:00:00+00:00,4,4,367,37
2024-02-08 00:00:00+00:00,7,3,183,26
