time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-23 00:00:00+00:00,7,6,172,31
2023-10-24 00:00:00+00:00,14,8,252,34
2023-10-25 00:00:00+00:00,9,7,153,46
2023-10-26 00:00:00+00:00,4,4,272,40
2023-10-27 00:00:00+00:00,8,8,114,32
2023-10-28 00:00:00+00:00,8,7,312,19
2023-10-29 00:00:00+00:00,4,4,114,26
2023-10-30 00:00:00+00:00,9,8,272,29
2023-10-31 00:00:00+00:00,4,3,293,32
2023-11-01 00:00:00+00:00,9,9,139,31
2023-11-02 00:00:00+00:00,3,3,235,35
2023-11-03 00:00:00+00:00,8,7,222,44
2023-11-04 00:00:00+00:00,25,8,285,32
2023-11-05 00:00:00+00:00,8,3,125,31
