time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-08 00:00:00+00:00,2.0,2.0,180,42
2024-10-09 00:00:00+00:00,4.0,2.0,179,33
2024-10-10 00:00:00+00:00,7.0,4.0,110,43
2024-10-11 00:00:00+00:00,2.0,1.0,246,27
2024-10-12 00:00:00+00:00,1.0,1.0,137,22
2024-10-13 00:00:00+00:00,,,105,21
2024-10-14 00:00:00+00:00,,,80,33
2024-10-15 00:00:00+00:00,2.0,2.0,117,40
2024-10-16 00:00:00+00:00,3.0,3.0,91,34
2024-10-17 00:00:00+00:00,3.0,2.0,142,36
2024-10-18 00:00:00+00:00,,,102,31
2024-10-19 00:00:00+00:00,4.0,3.0,117,19
2024-10-20 00:00:00+00:00,2.0,2.0,86,26
2024-10-21 00:00:00+00:00,2.0,2.0,91,32
