time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-29 00:00:00+00:00,11,8,290,50
2022-12-30 00:00:00+00:00,15,12,183,55
2022-12-31 00:00:00+00:00,3,3,126,33
2023-01-01 00:00:00+00:00,7,7,112,26
2023-01-02 00:00:00+00:00,4,3,75,25
2023-01-03 00:00:00+00:00,12,8,120,41
2023-01-04 00:00:00+00:00,6,6,95,35
2023-01-05 00:00:00+00:00,17,16,161,46
2023-01-06 00:00:00+00:00,11,8,219,43
2023-01-07 00:00:00+00:00,7,5,99,23
2023-01-08 00:00:00+00:00,3,3,71,28
2023-01-09 00:00:00+00:00,11,9,151,33
2023-01-10 00:00:00+00:00,5,5,86,36
2023-01-11 00:00:00+00:00,11,9,148,29
