referrer,views_total,views_unique
github.com,210,60
Google,134,36
unity.com,45,29
search.brave.com,37,3
chatgpt.com,11,3
Bing,5,4
yandex.ru,4,2
docs.unity3d.com,2,2
youtube.com,2,1
claude.ai,1,1
