referrer,views_total,views_unique
github.com,218,100
unity.com,195,32
Google,168,47
Bing,88,5
DuckDuckGo,23,3
chatgpt.com,18,8
pallab.fanbox.cc,16,2
yandex.ru,8,2
discussions.unity.com,5,3
youtube.com,2,2
