time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-10 00:00:00+00:00,6,6,68,25
2025-03-11 00:00:00+00:00,14,8,119,30
2025-03-12 00:00:00+00:00,11,10,139,35
2025-03-13 00:00:00+00:00,4,4,113,25
2025-03-14 00:00:00+00:00,10,7,116,28
2025-03-15 00:00:00+00:00,11,6,24,11
2025-03-16 00:00:00+00:00,11,8,113,30
2025-03-17 00:00:00+00:00,22,15,97,30
2025-03-18 00:00:00+00:00,4,4,102,28
2025-03-19 00:00:00+00:00,16,11,193,31
2025-03-20 00:00:00+00:00,18,14,41,24
2025-03-21 00:00:00+00:00,7,7,149,30
2025-03-22 00:00:00+00:00,10,6,67,22
2025-03-23 00:00:00+00:00,4,4,58,21
