time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-13 00:00:00+00:00,14,13,51,18
2025-11-14 00:00:00+00:00,23,16,109,17
2025-11-15 00:00:00+00:00,14,11,172,18
2025-11-16 00:00:00+00:00,10,10,24,14
2025-11-17 00:00:00+00:00,10,10,69,19
2025-11-18 00:00:00+00:00,11,11,46,18
2025-11-19 00:00:00+00:00,14,14,83,24
2025-11-20 00:00:00+00:00,15,11,17,11
2025-11-21 00:00:00+00:00,9,9,49,22
2025-11-22 00:00:00+00:00,10,10,30,10
2025-11-23 00:00:00+00:00,12,12,68,18
2025-11-24 00:00:00+00:00,10,10,54,16
2025-11-25 00:00:00+00:00,10,10,81,18
2025-11-26 00:00:00+00:00,7,7,86,20
