time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-30 00:00:00+00:00,6,6,111,25
2025-03-31 00:00:00+00:00,4,4,150,30
2025-04-01 00:00:00+00:00,15,8,69,23
2025-04-02 00:00:00+00:00,16,11,50,22
2025-04-03 00:00:00+00:00,6,6,60,24
2025-04-04 00:00:00+00:00,9,9,86,23
2025-04-05 00:00:00+00:00,8,8,19,16
2025-04-06 00:00:00+00:00,12,9,66,16
2025-04-07 00:00:00+00:00,6,5,95,32
2025-04-08 00:00:00+00:00,9,6,46,18
2025-04-09 00:00:00+00:00,3,3,118,23
2025-04-10 00:00:00+00:00,8,7,121,35
2025-04-11 00:00:00+00:00,13,11,46,27
2025-04-12 00:00:00+00:00,5,3,34,17
