referrer,views_total,views_unique
github.com,185,47
Google,127,37
unity.com,88,35
ya.ru,29,1
DuckDuckGo,13,3
discussions.unity.com,11,2
chatgpt.com,10,5
youtube.com,4,1
yandex.ru,3,2
Bing,2,2
