time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-27 00:00:00+00:00,9,8,43,22
2025-02-28 00:00:00+00:00,7,6,51,20
2025-03-01 00:00:00+00:00,5,4,54,17
2025-03-02 00:00:00+00:00,15,9,31,15
2025-03-03 00:00:00+00:00,22,11,68,18
2025-03-04 00:00:00+00:00,7,6,116,32
2025-03-05 00:00:00+00:00,8,5,32,20
2025-03-06 00:00:00+00:00,16,11,136,30
2025-03-07 00:00:00+00:00,7,7,52,26
2025-03-08 00:00:00+00:00,10,7,33,16
2025-03-09 00:00:00+00:00,6,4,55,23
2025-03-10 00:00:00+00:00,6,6,68,25
2025-03-11 00:00:00+00:00,14,8,119,30
2025-03-12 00:00:00+00:00,9,8,138,34
