time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-21 00:00:00+00:00,85,39,26,11
2026-04-22 00:00:00+00:00,69,29,44,28
2026-04-23 00:00:00+00:00,65,25,20,14
2026-04-24 00:00:00+00:00,106,35,17,9
2026-04-25 00:00:00+00:00,34,18,24,15
2026-04-26 00:00:00+00:00,11,10,38,17
2026-04-27 00:00:00+00:00,17,11,61,18
2026-04-28 00:00:00+00:00,51,18,42,21
2026-04-29 00:00:00+00:00,47,14,29,12
2026-04-30 00:00:00+00:00,38,14,37,11
2026-05-01 00:00:00+00:00,25,9,22,11
2026-05-02 00:00:00+00:00,39,13,36,15
2026-05-03 00:00:00+00:00,39,12,13,10
2026-05-04 00:00:00+00:00,22,12,10,9
