time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-06 00:00:00+00:00,11,7,91,32
2025-05-07 00:00:00+00:00,8,8,128,30
2025-05-08 00:00:00+00:00,12,9,51,25
2025-05-09 00:00:00+00:00,16,10,81,23
2025-05-10 00:00:00+00:00,8,8,32,15
2025-05-11 00:00:00+00:00,6,6,56,20
2025-05-12 00:00:00+00:00,7,7,74,35
2025-05-13 00:00:00+00:00,10,6,92,22
2025-05-14 00:00:00+00:00,8,8,65,22
2025-05-15 00:00:00+00:00,5,5,57,28
2025-05-16 00:00:00+00:00,9,6,119,23
2025-05-17 00:00:00+00:00,11,7,51,22
2025-05-18 00:00:00+00:00,11,8,63,25
2025-05-19 00:00:00+00:00,6,4,63,28
