referrer,views_total,views_unique
github.com,228,103
unity.com,150,51
Google,136,42
Bing,41,6
qiita.com,32,1
DuckDuckGo,22,1
discussions.unity.com,15,7
t.co,14,11
youtube.com,12,3
yandex.ru,12,2
