time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-11 00:00:00+00:00,23,13,45,20
2026-04-12 00:00:00+00:00,23,11,28,12
2026-04-13 00:00:00+00:00,43,16,29,10
2026-04-14 00:00:00+00:00,23,11,44,13
2026-04-15 00:00:00+00:00,24,12,38,19
2026-04-16 00:00:00+00:00,23,12,76,20
2026-04-17 00:00:00+00:00,14,7,90,15
2026-04-18 00:00:00+00:00,32,15,37,17
2026-04-19 00:00:00+00:00,17,11,90,19
2026-04-20 00:00:00+00:00,61,27,24,21
2026-04-21 00:00:00+00:00,85,39,26,11
2026-04-22 00:00:00+00:00,69,29,44,28
2026-04-23 00:00:00+00:00,65,25,20,14
2026-04-24 00:00:00+00:00,106,35,17,9
