time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-01 00:00:00+00:00,10,10,183,53
2023-03-02 00:00:00+00:00,18,11,207,40
2023-03-03 00:00:00+00:00,16,14,192,42
2023-03-04 00:00:00+00:00,8,7,136,32
2023-03-05 00:00:00+00:00,5,5,142,38
2023-03-06 00:00:00+00:00,13,11,400,74
2023-03-07 00:00:00+00:00,12,12,328,53
2023-03-08 00:00:00+00:00,19,17,269,64
2023-03-09 00:00:00+00:00,12,10,235,71
2023-03-10 00:00:00+00:00,10,10,296,35
2023-03-11 00:00:00+00:00,8,6,132,27
2023-03-12 00:00:00+00:00,8,8,171,32
2023-03-13 00:00:00+00:00,18,14,161,47
2023-03-14 00:00:00+00:00,17,15,247,48
