time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-26 00:00:00+00:00,10,6,31,19
2024-05-27 00:00:00+00:00,1,1,308,31
2024-05-28 00:00:00+00:00,5,3,131,31
2024-05-29 00:00:00+00:00,3,3,135,42
2024-05-30 00:00:00+00:00,3,3,130,31
2024-05-31 00:00:00+00:00,6,6,196,35
2024-06-01 00:00:00+00:00,5,5,66,22
2024-06-02 00:00:00+00:00,2,2,34,14
2024-06-03 00:00:00+00:00,12,8,186,29
2024-06-04 00:00:00+00:00,7,4,207,43
2024-06-05 00:00:00+00:00,13,8,61,25
2024-06-06 00:00:00+00:00,6,3,95,27
2024-06-07 00:00:00+00:00,7,3,365,30
2024-06-08 00:00:00+00:00,1,1,60,14
