time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-19 00:00:00+00:00,6,4,86,18
2025-09-20 00:00:00+00:00,10,10,40,7
2025-09-21 00:00:00+00:00,10,9,58,16
2025-09-22 00:00:00+00:00,11,11,15,13
2025-09-23 00:00:00+00:00,4,4,25,14
2025-09-24 00:00:00+00:00,6,5,18,13
2025-09-25 00:00:00+00:00,7,7,51,15
2025-09-26 00:00:00+00:00,6,5,55,22
2025-09-27 00:00:00+00:00,6,6,20,13
2025-09-28 00:00:00+00:00,6,5,52,13
2025-09-29 00:00:00+00:00,11,11,30,18
2025-09-30 00:00:00+00:00,3,3,71,25
2025-10-01 00:00:00+00:00,4,4,26,10
2025-10-02 00:00:00+00:00,6,4,22,10
